========================================================================
NANDA-UNIFIED BENCHMARK RUNNER   (predictors built so far: L2-Norm, Dropout)
========================================================================
config     : /Users/jonathanjohn/Documents/grokking-benchmark/06_Code/configs/nanda_unified.yaml
output_dir : /Users/jonathanjohn/Documents/grokking-benchmark/08_Experiments/results/nanda_unified
device     : mps
task       : (a + b) mod 113   '=' token id 113   vocab 114
model      : 4-head, d_model=128, init_std=0.07071  (small init)
optimiser  : AdamW lr=0.001 betas=(0.9, 0.98) weight_decay=1.0
run        : seeds=5  epochs=40000  full-batch=3830
grok thr.  : [0.9, 0.95, 0.99] (primary 0.9)   dropout-variance: n_samples=100 rate=0.5
checkpoints: save every 50 (gcd of [100, 200, 250]), evaluate every 100
========================================================================
[seed 1] epoch  18000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1278.5  elapsed=  3422.608s  d1000= 192.908s
[seed 1] epoch  19000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1618.0  elapsed=  3615.125s  d1000= 192.517s
[seed 1] epoch  20000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1470.5  elapsed=  3806.232s  d1000= 191.107s
[seed 1] epoch  21000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1564.9  elapsed=  3996.301s  d1000= 190.069s
[seed 1] epoch  22000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1754.9  elapsed=  4190.659s  d1000= 194.358s
[seed 1] epoch  23000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1259.3  elapsed=  4382.260s  d1000= 191.601s
[seed 1] epoch  24000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1684.5  elapsed=  4575.247s  d1000= 192.987s
[seed 1] epoch  25000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1422.9  elapsed=  4770.584s  d1000= 195.337s
[seed 1] epoch  26000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1581.4  elapsed=  4968.313s  d1000= 197.729s
[seed 1] epoch  27000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1658.4  elapsed=  5168.625s  d1000= 200.312s
[seed 1] epoch  28000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1310.6  elapsed=  5363.002s  d1000= 194.377s
[seed 1] epoch  29000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1832.9  elapsed=  5556.719s  d1000= 193.717s
[seed 1] epoch  30000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1256.1  elapsed=  5744.931s  d1000= 188.212s
[seed 1] epoch  31000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1700.6  elapsed=  5932.824s  d1000= 187.893s
[seed 1] epoch  32000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1588.1  elapsed=  6121.013s  d1000= 188.189s
[seed 1] epoch  33000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1373.0  elapsed=  6309.127s  d1000= 188.114s
[seed 1] epoch  34000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1714.2  elapsed=  6496.884s  d1000= 187.758s
[seed 1] epoch  35000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1048.1  elapsed=  6684.959s  d1000= 188.074s
[seed 1] epoch  36000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1784.2  elapsed=  6872.927s  d1000= 187.968s
[seed 1] epoch  37000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1159.3  elapsed=  7063.203s  d1000= 190.276s
[seed 1] epoch  38000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1706.0  elapsed=  7250.698s  d1000= 187.495s
[seed 1] epoch  39000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1360.8  elapsed=  7438.373s  d1000= 187.675s
[seed 1] epoch  39999/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1560.9  elapsed=  7625.617s  d1000= 187.244s
[seed 1] done in 7626.0s  grok_epoch=6921  final_test_acc=1.0000
[seed 2] epoch      0/40000  train_acc=0.0076  test_acc=0.0094  sum_w2=1044.2  elapsed=     6.641s  d1000=   6.641s
[seed 2] epoch   1000/40000  train_acc=1.0000  test_acc=0.0104  sum_w2=4804.1  elapsed=   193.100s  d1000= 186.458s
[seed 2] epoch   2000/40000  train_acc=1.0000  test_acc=0.0113  sum_w2=3591.6  elapsed=   379.907s  d1000= 186.808s
[seed 2] epoch   3000/40000  train_acc=1.0000  test_acc=0.0160  sum_w2=4533.6  elapsed=   567.380s  d1000= 187.472s
[seed 2] epoch   4000/40000  train_acc=1.0000  test_acc=0.0180  sum_w2=3958.2  elapsed=   754.094s  d1000= 186.715s
[seed 2] epoch   5000/40000  train_acc=1.0000  test_acc=0.0244  sum_w2=4228.8  elapsed=   940.911s  d1000= 186.817s
[seed 2] epoch   6000/40000  train_acc=1.0000  test_acc=0.0328  sum_w2=4567.9  elapsed=  1127.524s  d1000= 186.612s
[seed 2] epoch   7000/40000  train_acc=1.0000  test_acc=0.0505  sum_w2=3311.5  elapsed=  1314.412s  d1000= 186.889s
[seed 2] epoch   8000/40000  train_acc=1.0000  test_acc=0.1065  sum_w2=3977.9  elapsed=  1501.671s  d1000= 187.259s
[seed 2] epoch   9000/40000  train_acc=1.0000  test_acc=0.3750  sum_w2=3674.6  elapsed=  1688.539s  d1000= 186.867s
[seed 2] epoch  10000/40000  train_acc=1.0000  test_acc=0.9759  sum_w2=2163.5  elapsed=  1875.378s  d1000= 186.840s
[seed 2] epoch  11000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1906.7  elapsed=  2063.161s  d1000= 187.783s
[seed 2] epoch  12000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1389.5  elapsed=  2251.525s  d1000= 188.364s
[seed 2] epoch  13000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1292.6  elapsed=  2444.828s  d1000= 193.303s
[seed 2] epoch  14000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1261.4  elapsed=  2637.674s  d1000= 192.847s
[seed 2] epoch  15000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1211.3  elapsed=  2827.942s  d1000= 190.268s
[seed 2] epoch  16000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1176.2  elapsed=  3018.428s  d1000= 190.486s
[seed 2] epoch  17000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1171.2  elapsed=  3207.315s  d1000= 188.887s
[seed 2] epoch  18000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1173.9  elapsed=  3400.785s  d1000= 193.470s
[seed 2] epoch  19000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1182.9  elapsed=  3591.590s  d1000= 190.805s
[seed 2] epoch  20000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1217.9  elapsed=  3782.724s  d1000= 191.134s
[seed 2] epoch  21000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1182.2  elapsed=  3976.191s  d1000= 193.467s
[seed 2] epoch  22000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1345.1  elapsed=  4168.295s  d1000= 192.104s
[seed 2] epoch  23000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1189.1  elapsed=  4357.408s  d1000= 189.113s
[seed 2] epoch  24000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1233.0  elapsed=  4548.478s  d1000= 191.070s
[seed 2] epoch  25000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1351.3  elapsed=  4742.555s  d1000= 194.077s
[seed 2] epoch  26000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1251.2  elapsed=  4933.478s  d1000= 190.923s
[seed 2] epoch  27000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1190.4  elapsed=  5125.753s  d1000= 192.275s
[seed 2] epoch  28000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=942.5  elapsed=  5314.407s  d1000= 188.655s
[seed 2] epoch  29000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1474.4  elapsed=  5502.689s  d1000= 188.282s
[seed 2] epoch  30000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1184.8  elapsed=  5690.668s  d1000= 187.979s
[seed 2] epoch  31000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1172.9  elapsed=  5878.678s  d1000= 188.010s
[seed 2] epoch  32000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1196.9  elapsed=  6066.224s  d1000= 187.546s
[seed 2] epoch  33000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1146.6  elapsed=  6253.566s  d1000= 187.342s
[seed 2] epoch  34000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1359.4  elapsed=  6441.906s  d1000= 188.340s
[seed 2] epoch  35000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1185.5  elapsed=  6631.437s  d1000= 189.531s
[seed 2] epoch  36000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=889.1  elapsed=  6819.765s  d1000= 188.328s
[seed 2] epoch  37000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1496.6  elapsed=  7007.847s  d1000= 188.082s
[seed 2] epoch  38000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1194.7  elapsed=  7196.582s  d1000= 188.735s
[seed 2] epoch  39000/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1191.7  elapsed=  7384.741s  d1000= 188.160s
[seed 2] epoch  39999/40000  train_acc=1.0000  test_acc=1.0000  sum_w2=1103.4  elapsed=  7573.681s  d1000= 188.940s
[seed 2] done in 7574.1s  grok_epoch=9510  final_test_acc=1.0000
[seed 3] epoch      0/40000  train_acc=0.0097  test_acc=0.0081  sum_w2=1048.7  elapsed=     6.615s  d1000=   6.615s
[seed 3] epoch   1000/40000  train_acc=1.0000  test_acc=0.0021  sum_w2=5001.7  elapsed=   194.010s  d1000= 187.395s
[seed 3] epoch   2000/40000  train_acc=1.0000  test_acc=0.0026  sum_w2=3487.9  elapsed=   381.633s  d1000= 187.623s
[seed 3] epoch   3000/40000  train_acc=1.0000  test_acc=0.0068  sum_w2=4514.3  elapsed=   567.946s  d1000= 186.313s
[seed 3] epoch   4000/40000  train_acc=1.0000  test_acc=0.0116  sum_w2=4379.6  elapsed=   754.987s  d1000= 187.042s
[seed 3] epoch   5000/40000  train_acc=1.0000  test_acc=0.0152  sum_w2=3229.8  elapsed=   941.497s  d1000= 186.510s
[seed 3] epoch   6000/40000  train_acc=1.0000  test_acc=0.0222  sum_w2=4354.5  elapsed=  1127.120s  d1000= 185.622s
